type,name,lon,lat
School,Baston House School,0.023072662073253,51.3723469749827
School,Hayes School,0.017844690682061067,51.37439897558013
School,Ravens Wood School,0.03664511936166179,51.36981995496465
School,St Luke's Church of England Primary School,-0.005499187543265678,51.49033055009142
School,Aspire Learning,-0.09201785289596873,51.36739912199055
School,,-0.15049289500262256,51.37046986599245
School,Tudor Primary School,-0.38473740099214704,51.5144859189637
School,Furzedown Primary School,-0.15349745472875734,51.422684460238486
School,Our Lady Immaculate Catholic Primary School,-0.28369556410995134,51.38295725091974
School,,-0.292174876272619,51.38656747007302
School,Paxton Primary School,-0.08163884300487596,51.42216935538077
School,St Mary's and St Peter's Church of England Primary School,-0.339475739499223,51.42883236219883
School,Langdon Park Community School,-0.012288430771379514,51.51467778042192
School,Sir William Burrough Primary School,-0.03461778574953555,51.51376245937317
School,Browns School,0.13650759331680795,51.3585764280205
School,Belmont Junior School (Mill Hill Preparatory School),-0.23316969559667886,51.62369069238229
School,Rosh Pinah Primary School,-0.2704494957983233,51.62697522070638
School,,-0.26413908276774006,51.60779583543169
School,The Hyde School,-0.24772133266353663,51.58298000017134
School,Chapel End Junior Academy,-0.013706103275804448,51.59827082033774
School,Bangabandhu Primary School,-0.05200605204998151,51.52579152680701
School,St Thomas the Apostle College,-0.05608739927457536,51.471237290100575
School,Ayeshas Community School,-0.236017847487466,51.57981084091149
School,Christ Church Bentinck C of E Primary School,-0.16627558008760937,51.52126657787856
School,Educational Excellence & Wellbeing,-0.10014747077543606,51.369798447210734
School,Hendon School,-0.21691011981899677,51.585793717127586
School,,-0.21406149283254972,51.58562057985823
School,Bell Lane Primary School,-0.21643471913891432,51.587504300637356
School,Pardes House Primary School,-0.19798128146917637,51.59883387138198
School,Sybil Elgar School,-0.3738497144178826,51.501207492053695
School,Our Lady of Lourdes RC School,-0.1759907370699407,51.6034287746015
School,Wetherby Preparatory School,-0.1611736507925162,51.51660958927549
School,Harris Primary Academy Benson,-0.04133231727063085,51.370511442445455
School,Coloma Convent Girls' School,-0.05175761874951473,51.36882329828802
School,Shirley High School Performing Arts College,-0.04924484283779098,51.36921072201991
School,St. John's C of E Primary School,-0.0511846683541544,51.37205510111406
School,Burdett-Coutts and Townshend Foundation C of E Primary School,-0.13476952457719263,51.49494805838683
School,Christopher Hatton Primary School,-0.11221692453990735,51.5227254846932
School,The Grey Coat Hospital,-0.134087476414236,51.49591092511885
School,St Peter and St Paul Catholic Primary School,-0.10092341328552,51.52489935469767
School,St Vincent De Paul Catholic Primary School,-0.1397909275159446,51.49538263027679
School,The St Marylebone C.E School Sixth Form Site,-0.1525857363053647,51.51858807500089
School,Westminster City School,-0.13878156738396794,51.4978208201326
School,All Souls Church of England Primary School,-0.13859239358107486,51.51984370030566
School,Argyle Primary School,-0.1240647698495967,51.528763148610985
School,Mulberry Canon Barnett Primary Academy,-0.0718253529071626,51.51624123014392
School,Central Foundation Boys' School,-0.08575214339805337,51.52507687415908
School,St George's Hanover Square CofE Primary School,-0.15002462527320148,51.508820266854585
School,St Mary's Bryanston Square CE Primary School,-0.16291365991292278,51.52034877806838
School,Harris Primary Academy Croydon,-0.11731234400249518,51.38126013153793
School,Harris Primary Academy Purley Way,-0.11704316871361777,51.362481643716485
School,Gresham Primary School,-0.07837879769697857,51.33363224150806
School,Oasis Academy Hadley,-0.037175519167265525,51.64140248763278
School,Cameron Vale School,-0.17523854987456805,51.48560399930821
School,Miles Coverdale Primary School,-0.2288643688151376,51.50427343230343
School,Heathfield Academy,-0.09824116093706001,51.365558754507106
School,Cudham Church of England Primary School,0.05487001743831423,51.31516462909049
School,Norbury Manor Primary School,-0.1270326955795604,51.409749826102036
School,Stanford Primary School,-0.13469952972255078,51.4096134522117
School,Woodmansterne School,-0.1351229663353799,51.412530401845025
School,Lonesome Primary School,-0.15004383477958164,51.40927861250126
School,Smitham Primary School,-0.14373761408850647,51.31838331585046
School,St Aidan's Catholic Primary School,-0.14588245800593175,51.31757758390026
School,Newland House School,-0.3342435594777466,51.43329410461821
School,Ecclesbourne Primary School,-0.10192509658318213,51.39185793609516
School,Sylvia Young Theatre School,-0.1624974215802668,51.51714861365596
School,Harris Academy Falconwood,0.08856339250714723,51.45870916728578
School,St Peter's London Docks CofE Primary School,-0.05525608092510788,51.505956619627206
School,Sheringdale Primary School,-0.20382022053680623,51.446424158388346
School,Arnhem Wharf Primary School,-0.026457538467958945,51.495250135002635
School,Beaumont Primary School,-0.12135792588780103,51.32822566292136
School,Harris Primary Academy Kenley,-0.10284764596806353,51.326004598615725
School,St Nicholas School,-0.12091314927124752,51.328824767330225
School,Marshgate Primary School,-0.290319945237058,51.46143869133095
School,Christ's Church of England Comprehensive Secondary School,-0.28810747996592107,51.458919800920924
School,Kew Riverside Primary School,-0.2765199655268316,51.4740987512043
School,Beatrice Tate School,-0.030465950000000443,51.5242047
School,Clockhouse Primary School,0.16343047003484945,51.602990790918355
School,St Elizabeth's Catholic Primary School,-0.29023267906795697,51.45680116198246
School,Sheen Mount Primary School,-0.27640980835599277,51.46093528072801
School,Richmond Park Academy,-0.2585591901052563,51.46260253018901
School,East Sheen Primary School,-0.2554682307437747,51.46473815648384
School,St Mary Magdalen's Catholic Primary School,-0.26190821606359144,51.46892163096752
School,St Osmund's Catholic Primary School,-0.24532353003600593,51.4745832946789
School,Lowther Primary School,-0.23855142871373453,51.48339405024409
School,Southbank International School Westminster,-0.1428826618996438,51.52368711266307
School,Buckingham Primary School,-0.3764574992456232,51.42702233037158
School,Collis Primary School,-0.3242276105696445,51.422094897958765
School,Hampton Wick Infant and Nursery School,-0.3114174323407944,51.41828083881989
School,Sacred Heart Roman Catholic Primary School,-0.32172130425135864,51.420586966882155
School,St John the Baptist Church of England Junior School,-0.3104514244210278,51.41723954277259
School,The Harrodian School,-0.24468086810290104,51.48178929340422
School,Bishop Perrin CE Primary School,-0.36600250259674,51.44884238258306
School,Heathfield Schools,-0.3697715449609293,51.446777406833405
School,St Edmund's Catholic Primary School,-0.3629041968209456,51.451918496962115
School,St Mary's Church of England Primary School,-0.31868934262068344,51.450107954808324
School,Orleans Park School,-0.3196265442489232,51.44944861088854
School,Trafalgar Infant School,-0.35095495156531714,51.44517868188873
School,Teddington School,-0.310963064660414,51.42312337705139
School,Twickenham School,-0.3632281615361606,51.44410414594331
School,The Russell Primary School,-0.30510218875470807,51.443914049317335
School,The Oxfield School of English,-0.19292385482531862,51.537231260349934
School,Serenity School,-0.09915300500975273,51.36448480489021
School,Rotherhithe Primary School,-0.04945466856275453,51.49170444612302
School,St Helen's School,-0.42076393256343425,51.61251450560468
School,Oasis Academy Byron,-0.1282608863327791,51.313706832642
School,New Valley Primary School,-0.11318490763316304,51.314651817637895
School,Heathland School,-0.3694572154890755,51.56389417249087
School,Immanuel and St Andrew Church of England Primary School,-0.13144968780538024,51.419176161588496
School,The Swedish School,-0.24461528050782305,51.485348570163154
School,Tower House School,-0.2682919939486999,51.46262473692306
School,St Mary's CofE Primary School,-0.002726072910371616,51.58351506173852
School,Convent of Jesus and Mary RC Infant School,-0.22729981289705037,51.5481107050142
School,St Mary Magdalen's Catholic Junior School,-0.2288761552312259,51.54777845280035
School,The Mulberry Primary School,-0.06644418514022467,51.59595399038577
School,Crampton Primary School,-0.10104292193160129,51.48992137725111
School,William Perkin Church of England High School,-0.351247876994065,51.5379168462901
School,St John Fisher Catholic Primary School,-0.31227707896322143,51.53785203927349
School,ARK John Archer Primary Academy,-0.17485545486195933,51.46192966158767
School,Sherington Primary School,0.025766967491448117,51.480508293948446
School,Gifford Primary School,-0.37549112644204097,51.53685160378948
School,Blackheath High School,0.01080376315457121,51.46740401200927
School,Babington House School,0.04985616410062354,51.418418997921954
School,The Edward Betham Church of England Primary School,-0.3509930215626582,51.53439722604179
School,Edward Betham Church of England Infant School,-0.34987263145976816,51.53402912208503
School,Coston Primary School,-0.3509678095238543,51.53379137490176
School,Our Lady of the Visitation Catholic Primary School,-0.3512332358286286,51.526052845132064
School,The Cardinal Wiseman Catholic School,-0.35121191332682805,51.525128171587106
School,Pinkwell Primary School,-0.4390121430610269,51.49749795240385
School,Stanhope Primary School,-0.35598614664035905,51.52692448287674
School,Dormers Wells Primary School,-0.3630123690551155,51.513371424256405
School,Mayfield Primary School,-0.347957626248135,51.5207193535661
School,Knollmead Primary School,-0.273926055598588,51.37865490493638
School,Lady Margaret Primary School,-0.3728626302519579,51.52396248000523
School,Durdans Park Primary School,-0.376287165255148,51.52324668783005
School,Elmwood Junior School,-0.10580161365057299,51.38575562507439
School,Elmwood Infant School,-0.10557854710627916,51.38670703153004
School,Ravenor Primary School,-0.3663260728614628,51.53245977485742
School,Greenford High School,-0.36968649217552585,51.530854229626904
School,Kew College Prep,-0.28454910541060974,51.48059045062123
School,Broomfield House School,-0.2881565010594057,51.478846510372406
School,Unicorn School,-0.2905911618639344,51.476542142555125
School,King's House School,-0.2937744541078586,51.460710910794475
School,King's House School,-0.2926322804134511,51.45935831647247
School,The Old Vicarage School,-0.30202059319476726,51.45631156631052
School,Mulgrave Primary School,0.06087909006190703,51.488492874180416
School,Belvue School,-0.3688048552470921,51.54143865155615
School,St Nicholas Church of England Primary,0.07292732937090078,51.41093349469031
School,Park Hill Preparatory School and Nursery,-0.28453211940679274,51.41731664240781
School,Northolt High School,-0.37527938524003174,51.55133030837096
School,Brindishe Green School,-0.004436586531573959,51.45092372324434
School,The BRIT School,-0.09100364547060028,51.390128109488174
School,The Crescent Primary School,-0.0921369322474334,51.39117180865615
School,Petts Hill Primary School,-0.3613922452004053,51.55293798801103
School,Viking Primary School,-0.39202051900765156,51.53277709618845
School,Downe Manor Primary School,-0.4027802866882708,51.534256425116624
School,St Raphael's Catholic Primary School,-0.4033453364251528,51.53662246634565
School,Willow Tree Primary School,-0.3804024594928373,51.55046597794617
School,Brentside Primary School,-0.3396884735154938,51.52584062485643
School,Avanti House,-0.33814414664642534,51.6281922530219
School,Rockmount Primary School,-0.09192179055273039,51.41868030834276
School,North Ealing Primary School,-0.31781614299051386,51.526217099798934
School,Notting Hill and Ealing High School (NHEHS),-0.3160068440923071,51.52073310525987
School,Buxton School,0.014389831017298012,51.557660570621124
School,Castlebar School,-0.3288201489844492,51.523392191347185
School,Springhallow School,-0.32940206969617336,51.51828245017404
School,Phil Edwards PRU,-0.07892004872190486,51.41156722085364
School,Southmead Primary School,-0.2163371328975867,51.445248919302934
School,Ecole Française de Londres Jacques Prévert,-0.2178875662138572,51.495863293411546
School,Richard Cobden Primary School,-0.13624271358442283,51.53563098966505
School,St Paul with St Luke CofE Primary School,-0.028406126667138196,51.51796805441829
School,Broadmead Primary School,-0.09093805832404687,51.38610500913401
School,St Mary's Catholic Infant School,-0.0957861897821282,51.3792888812471
School,St Mary's Catholic Junior School,-0.09560195694083563,51.379949395783335
School,Chestnut Park Primary School,-0.1052042545808591,51.38407987067646
School,St Mary's Catholic High School,-0.0980578277242417,51.38059354056804
School,Stewart Headlam Primary School,-0.0597976939961705,51.52324978725759
School,St Bartholomews's Church of England Primary School,-0.05609158295575681,51.4307624828645
School,Sydenham High School (Prep School),-0.06271449443958647,51.42709993679106
School,Bensham Manor School,-0.10201825712718651,51.394970035804384
School,Heathfield House School,-0.26811612634323717,51.49074219599676
School,Orley Farm School,-0.3439153126394675,51.561892540170035
School,Roxeth Primary School,-0.3433892646202477,51.569296793786634
School,The Welldon Park Academy,-0.35638877542428093,51.560873351800296
School,,-0.34025422113851617,51.56919858129739
School,City of London Academy Highbury Grove,-0.09760263144679461,51.54892744033354
School,Scotts Park Primary School,0.03154916199818999,51.410943555422925
School,St Joseph's Catholic Primary School,0.02611879459457117,51.41205118002536
School,Dormers Wells High School,-0.3662979948012186,51.51868076766176
School,Allenby Primary School,-0.36522916959544527,51.520166541796534
School,Colegrave Primary School,0.001405636330368321,51.54832402014263
School,The Study Preparatory School,-0.23172268323581002,51.42634098796616
School,Cardinal Pole Catholic School,-0.046470249751194445,51.546738524725676
School,William Davis Primary School,-0.06714178355428992,51.524177442409055
School,St William of York Catholic Primary School,-0.041193878603572785,51.44404718560062
School,Ark Putney Academy,-0.2256212866878291,51.45488719628114
School,Greenslade Primary School,0.08629882175672678,51.479505985559534
School,Plumstead Manor School (Girls),0.08478121583384311,51.48217256738526
School,The Japanese School,-0.2804501057304833,51.51369233688124
School,Newland House School Pre-Preparatory Department,-0.33641023191862834,51.434138167536645
School,Villiers High School,-0.373665772063069,51.508974348081274
School,St George's CofE Primary School,-0.13937636790959798,51.47727400405174
School,Blair Peach Primary School,-0.3916181288917055,51.50902148307613
School,Featherstone High School,-0.3872714517279472,51.49888561327243
School,Ark Academy,-0.2799402948409796,51.564958150532924
School,Mount Stewart Schools,-0.30205992746597893,51.57862369956501
School,St Antony's Catholic Primary School,0.02371006165032841,51.61594572342726
School,Preston Manor Lower School,-0.2929389444028377,51.568276704494
School,Eaton Square Upper School,-0.1467746109790366,51.50516673593255
School,StreetVibes Academy,0.049056601907305375,51.45119229245969
School,St Giles School,-0.1062311176237176,51.35591730187874
School,Alexandra Infant School,-0.2877668758407623,51.41712782397025
School,Kingston Hill Children's Centre,-0.28840098795735536,51.41724738897786
School,St. Catherine's School,-0.33309023717507985,51.44230599287632
School,Longlands Primary School,0.09043399332340335,51.431167849076765
School,Twickenham Preparatory School,-0.36192271081778804,51.414924960967625
School,Denmead School,-0.3686900471327197,51.418605979311664
School,Saint Jerome Bilingual C of E School,-0.33178694272196935,51.58536307385612
School,Woodberry Down Community Primary School,-0.09042607051910649,51.5737569018944
School,Skinners' Academy,-0.09267176445592884,51.573537003403864
School,Eaton Square Prep School,-0.14121465128757105,51.49200526720327
School,Trinity School,0.007415653516084077,51.45528290993192
School,Millennium Primary School,0.011248694186680138,51.49323595905497
School,Brindishe Lee Primary School,0.00890880620243257,51.45353720226852
School,Hillingdon Primary School,-0.4508324782288565,51.53115401864144
School,Southborough High School,-0.3019392354917709,51.375593688545806
School,Snaresbrook Prep School,0.022940659212840952,51.59161550652586
School,Our Lady of Grace RC Infant School,-0.22445755000000198,51.5640788
School,Pelham Primary School,0.1498276651929422,51.45916562449081
School,Hook Lane Primary School,0.10425028899718604,51.461712661258346
School,Haberdashers' Knights Academy,0.016576990847263863,51.427984317969916
School,Launcelot Primary School,0.015056257909993704,51.426431868760005
School,Mowlem Primary School,-0.05450937127090344,51.53353373434899
School,Eden Primary School,-0.15490010083508665,51.594701036105846
School,St Fidelis Catholic Primary School,0.16178845028267663,51.47671223241538
School,Blessed Sacrament RC Primary School,-0.11860236186729993,51.536360107112195
School,Copenhagen Primary School,-0.11858161381206236,51.535676815069394
School,St Matthew's Church of England Primary School,-0.29875536251057955,51.38730394490416
School,Dorset Road Infant School,0.04437395148821891,51.43594756459999
School,St Mark's Church of England Primary Academy,-0.07135771947265365,51.39867195011318
School,More House School,-0.15969301755495177,51.49731691612985
School,Featherstone Primary and Nursery School,-0.39533327389617434,51.498552876679014
School,Holy Family Catholic Primary School,0.030208323216622587,51.46003128522095
School,Sherwood Park Primary School,0.11081111453030142,51.44800754580716
School,Beths Grammar School,0.1485259744988198,51.44729940662894
School,The Cedars School,-0.07180319081836868,51.36375250783315
School,Wanstead Church School,0.024475863090290283,51.57881028528554
School,Kingsmead Primary School,-0.03517783339034038,51.55335220286313
School,Negus Sixth Form Centre,0.10387163521474395,51.479663040275916
School,St Margaret's CE Primary School,0.07572826687328485,51.48324089580333
School,Wood Green Preschool Playgroup,-0.11827638293756196,51.602172007263945
School,Woodcote High School,-0.14176608640393015,51.3299429546735
School,Woodcote Primary School,-0.14076242503852007,51.327972739164224
School,Hall School Wimbledon Junior School,-0.24363340107165812,51.43643056401927
School,Newstead Wood School,0.07621517068381586,51.36677904046453
School,Castle Hill Academy,-0.017481306353318925,51.35541824922528
School,Good Shepherd Catholic Primary and Nursery School,-0.020890547078529925,51.353515592211416
School,Applegarth Academy,-0.026731654398012155,51.3549849803315
School,Mossbourne Victoria Park Academy,-0.042253724293709084,51.539167245232875
School,Seven Mills Primary School,-0.02394422689035315,51.498129157115216
School,Our Lady and St John's Catholic Primary School,-0.31347137292492167,51.49036087720478
School,Queen's Park Primary School,-0.2082639356930466,51.52746975031679
School,St John's Highbury Vale CofE Primary School,-0.10026015589215659,51.55820513219594
School,Wood End Park Academy,-0.4385442288430776,51.51709592095403
School,Ark Evelyn Grace Academy,-0.10427596107279592,51.46066889344377
School,Kingsford Community School,0.05432212507827425,51.51367615788289
School,Belmont Junior,-0.09404253372970026,51.59207170404014
School,Belmount Infant School,-0.09488198804527243,51.59238784710971
School,West London Community College,-0.4944035000000005,51.53880850000001
School,Beecroft Garden Primary School,-0.036378919676515964,51.45684590618036
School,Ridgeway Primary School and Nursery,-0.08582590514278102,51.34604088420649
School,Granard Primary School,-0.23290074551717246,51.45573642414631
School,Harris Academy Greenwich,0.03869594880442249,51.451520509831276
School,UCS Junior Branch,-0.17957023974934558,51.55700237042105
School,Chestnut Grove Academy,-0.15513455688258784,51.44440286355934
School,Alperton Community School,-0.3000324604295553,51.541583252896146
School,Van Gogh Primary,-0.11589782284924165,51.47454445686911
School,St Mark's Church of England Primary School,-0.11719919696868712,51.48475010089106
School,Margaret Roper Catholic Primary School,-0.12008947612324146,51.344137351946664
School,Thomas More Catholic School,-0.11920457990918579,51.34342111735911
School,Ark Franklin Primary Academy,-0.2169424413953561,51.53272426892914
School,Mulberry UTC,-0.026098422670675143,51.53404416149026
School,Hague Primary School,-0.058976264845069834,51.52512166088087
School,St Mary's Lewisham Church of England Primary School,-0.014882529337878056,51.45503272638768
School,Ashmole Primary School,-0.11507514966376507,51.48183017222859
School,Horniman Primary School,-0.05963466704313726,51.44387835580801
School,Eliot Bank Primary School,-0.06131229273369306,51.43694204967872
School,Kilmorie Primary School,-0.04014719613104107,51.438546480116976
School,Gwyn Jones Primary School,0.003178228510804215,51.573143380344796
School,Fairlawn Primary School,-0.055308907257134644,51.44695804818704
School,Pooles Park Primary School,-0.11228695721532943,51.56496894563186
School,Rathfern Primary School,-0.03262887325788631,51.44091018411727
School,Harris Academy South Norwood,-0.07467160937375268,51.40077887605313
School,Leytonstone School,0.005865020058280942,51.575490596339655
School,Morden Primary School,-0.20275838763246737,51.392631474671944
School,St Joseph's RC Infant School,-0.09888374789575108,51.42201349187679
School,St Joseph's RC Junior School,-0.09965437028041847,51.421138231761724
School,The Laurels School,-0.0956920620077433,51.4218341019108
School,Priory School,-0.09562020079603588,51.41986403034053
School,Bow School,-0.009445132895121146,51.52305964522901
School,Longshaw Primary Academy,0.005151986376069748,51.6208761896173
School,Morningside Primary School,-0.05038689835136281,51.546435901667515
School,Greenmead School,-0.23325359278613994,51.4591144957113
School,Sulivan Primary School,-0.1995359873650465,51.470519977483825
School,Enfield Heights Academy,-0.04575435104487165,51.66305887184846
School,Reay Primary School,-0.11533173056742348,51.47737576414766
School,Platanos College,-0.11923187166041402,51.47316542841496
School,Lilian Baylis Technology School,-0.11756561938004423,51.485786809100695
School,Belmont Academy,0.14621424514089926,51.47295329912207
School,Lansdowne School,-0.11988165982913522,51.466955445984155
School,St Andrew's Church of England Primary School,-0.12253231021881156,51.46880950857043
School,"Wyvil Primary School and Resource Bases for Speech, Language and Communication Needs, and Autism",-0.12537680917150615,51.48130053692663
School,Montbelle Primary School,0.06267149743530964,51.42781542730415
School,Herbert Morrison Primary School,-0.12563954774600783,51.478730322930595
School,Trinity Academy,-0.11955741188323023,51.45661493892369
School,Vauxhall Primary School,-0.11808664595777292,51.48871530122025
School,Richard Atkins Primary School,-0.12693907659366122,51.44822741443752
School,Streatham & Clapham Nursery & Prep School,-0.12118246964082473,51.441002309639885
School,Holy Trinity Church of England Primary School,-0.11871602589475413,51.447546558339766
School,Dunraven School North Side,-0.12138045628098515,51.43438509454985
School,Dunraven School South Side,-0.12034519795670631,51.43295430231695
School,Streatham Wells Primary School,-0.11618658135553613,51.44008289848422
School,Streatham & Clapham High School,-0.1385885836472452,51.43561788373625
School,Loughborough Primary School,-0.10525819863113321,51.469486912902426
School,Heron Academy,-0.10079896409349828,51.461483879476184
School,St Saviour's Church of England Primary School,-0.09815167654018118,51.46356191575735
School,St Stephen's Church of England Primary School,-0.1223049535603062,51.47962202584235
School,Rosemead Preparatory School,-0.09876993052074584,51.43915279114277
School,Hitherfield Primary School,-0.1151369034882244,51.436341065473755
School,St Luke's Church of England Primary School,-0.09985035918962318,51.426520427743576
School,Telferscot Primary School,-0.13686972920139354,51.4429107537447
School,St Bernadette Catholic Junior School,-0.1429751579036303,51.44699369281722
School,The White House Preparatory School & Woodentops Kindergarten,-0.1355411095240594,51.44542322063986
School,Henry Cavendish Primary School (Balham Site),-0.14366472686794993,51.44441108197645
School,Sudbourne Primary School,-0.1196857242366243,51.45824235601999
School,The Children's House Upper School,-0.07998210011583737,51.54900957498823
School,Marion Richardson Primary School,-0.046170341523923075,51.513657194064734
School,Alderbrook Primary School,-0.1499086712273777,51.44860726961546
School,Ernest Bevin Academy,-0.16774786976581293,51.437230274886986
School,Elm Wood School,-0.0922312164314047,51.431963382480504
School,Reach Academy Feltham,-0.41128943093001946,51.443040636710464
School,Beckmead Park Academy,-0.027308476342843835,51.37874960757152
School,Orchard Park High School,-0.038395155282038164,51.38435511087652
School,Orchard Way Primary School,-0.040120730873821495,51.383138531844345
School,Harry Gosling Primary School,-0.0661005170976341,51.513787021381354
School,,-0.2817073742500987,51.57952226564459
School,Westminster Academy,-0.1929099616139503,51.52067886752495
School,Centre Academy London,-0.17501891395532895,51.46112212645862
School,Farnborough Primary School,0.07361225894229885,51.35837544866555
School,,-0.22847952783808498,51.46918905424788
School,St Paul's School,-0.23838747474425842,51.487353292646205
School,St Augustine's Priory,-0.29320978154615596,51.52293901268794
School,Sacred Heart Catholic Primary School,-0.16685101894975615,51.469273770665446
School,Three Bridges Primary School,-0.3656129261769678,51.500094012784096
School,Eaton Square Pre-Prep & Nursery,-0.1485864981316134,51.49508897355374
School,Holy Family Catholic Primary School,-0.28357033387078756,51.5211764824787
School,Durston House,-0.3073088547398108,51.516796150384664
School,North Primary School,-0.37388373579738254,51.51257336587671
School,École André Malraux (Lycée Français Charles de Gaulle),-0.337645030314507,51.52326334550492
School,Colfe's School,0.019595697200922226,51.449943234260495
School,Durston House,-0.30668049229198735,51.5167406818177
School,Durston House,-0.30766206636256466,51.516820702245774
School,Wimbledon Park Primary School,-0.19556949751214386,51.4383643541633
School,St Stephen's CofE Primary School,-0.2285839701124553,51.50522975268461
School,Harris Primary Academy East Dulwich,-0.07612986295883135,51.45529684590069
School,The Latymer School,-0.07564620275342829,51.625652196112334
School,Grange Park Preparatory School,-0.0959610066693812,51.640648915733486
School,Keble School,-0.10354354523425201,51.63596656348055
School,Thomas's Battersea,-0.17456396752809053,51.474103268559084
School,The Grove School,-0.0955993500000053,51.59040864999999
School,West Drayton Academy,-0.46776696697262826,51.505992733090984
School,Harlington School,-0.435685577493103,51.496767464322815
School,Blossom Lower School & Upper House,-0.23866562661755,51.3954073280794
School,Abercorn School (nursery),-0.17962894400567403,51.532666264622335
School,Abercorn School (prep),-0.14437218320160566,51.52011199260082
School,Stockwell Primary School and Children's Centre,-0.11820321140600895,51.466582194738685
School,St Matthias Church of England Primary School,-0.07968587011644636,51.55247438080099
School,Branfil Primary School,0.23708248397197174,51.55130419266329
School,Sacred Heart of Mary Girls' School,0.2432883394308648,51.55611403397142
School,Aragon Primary School,-0.21900023486570513,51.38821974653219
School,Harris Academy Battersea,-0.15915991310789815,51.4731984045346
School,Laurel Lane Primary School,-0.4745835788101284,51.498626919676944
School,St Helen's Catholic Primary School,-0.11353384132490692,51.46719338786764
School,Dairy Meadow Primary & Nursery School,-0.37545716363517634,51.502347365918006
School,"Havelock Primary School, Nursery & Arp",-0.3748063498635489,51.501039951125435
School,Clifton Primary School,-0.3824954483787814,51.49805781924435
School,Khalsa Primary School,-0.36772293605317213,51.49646127752255
School,St Anselm's Catholic Primary School,-0.38076641381000514,51.502013760638086
School,London Park School Clapham,-0.13562820173857332,51.43353514559375
School,Hambrough Primary School,-0.37878718490282626,51.50849045264226
School,Holy Trinity Lamorbey Church of England Primary School,0.10309474811720243,51.43735049240922
School,St Anne's C of E Primary School,-0.1888506043917825,51.45636747594047
School,St Leonard's Church of England Primary School,-0.13538766928719104,51.4274138172128
School,St Andrew's Catholic Primary School,-0.12764781620701665,51.424215111120766
School,Thomas's Fulham,-0.19269276966149193,51.46681916143327
School,The Hurlingham Academy,-0.19616351668210386,51.46762273077122
School,The Fulham Bilingual,-0.19554101456609974,51.47108348798311
School,Yerbury Primary School,-0.1305182354908716,51.56110478154461
School,Canbury School,-0.2759348283602998,51.42397409834053
School,St Margaret Clitherow RC Primary School,-0.26324666445445205,51.55971157362607
School,Newington Green Primary School,-0.08343934059191434,51.55151267043702
School,St Saviour's Church of England Primary School,-0.017131780406868587,51.5162334285137
School,St Faith's Church of England Primary School,-0.1872750708655373,51.45955345741903
School,St Mary's Catholic Primary School,0.0017766376398021656,51.630282779311536
School,Highgate Primary School,-0.15534639464131353,51.579292439102204
School,Beulah Junior School,-0.09913152630504134,51.40429439649704
School,Christ Church CofE Primary School,-0.16713368596368927,51.467697137558176
School,St Peter's Primary School,-0.08993234168419789,51.357698117327296
School,First Step,0.2040733185243174,51.54189026227132
School,Hornchurch High School,0.20103678003716044,51.55854221553818
School,Suttons Primary School,0.2161600335959087,51.549385362293
School,Edinburgh Primary School,-0.024339533623072993,51.57774047290494
School,St Alban's Catholic Primary School,0.1990278472768432,51.53757499058855
School,Cumnor House School Sports Ground,-0.11271849451293862,51.34738366223037
School,,0.21986746522853012,51.58507757748311
School,International Community School,-0.17026325584495666,51.51772788842441
School,Harefield Infant school,-0.4851416525454018,51.60372448547826
School,Harefield Academy,-0.47469174823089777,51.60766474726691
School,Winton Primary School,-0.11804438658529329,51.53264084275114
School,The Mall School,-0.3465621704442771,51.440915424631115
School,Churchfields Primary School,-0.04809504028354979,51.403572685936886
School,Merton Abbey Primary School,-0.19041604907320062,51.41346055408814
School,Notting Hill Prep School,-0.20899987137309003,51.51672070428302
School,Wimbledon High School GDST,-0.21128452583140217,51.42268775798577
School,Kensington Prep School,-0.20261289450611472,51.47763857381403
School,The Henrietta Barnett School,-0.18866135496488107,51.581260569819385
School,Thomas's Kensington Lower School,-0.18565058864957307,51.499122722940484
School,Harris Academy Bermondsey,-0.07184246417470258,51.493275912963604
School,Holland Park School,-0.20073461828600656,51.50484982864475
School,Gainsborough Primary School,-0.02545795635250783,51.54615439714163
School,George Eliot Primary School,-0.1770987728744214,51.53647499794111
School,L'Ecole des Petits School,-0.1910404792827521,51.47212844866628
School,Langford Primary School,-0.18896879502043068,51.472794192208404
School,Park Hill Infant School,-0.0891210069232748,51.370947581578555
School,Park Hill Junior School,-0.08884335621706081,51.37002955674427
School,Lubavitch Boys' Primary School,-0.07035283943829383,51.57243300028737
School,Red Gates School,-0.04519847495107261,51.35253137435692
School,Quest Primary School,-0.04700878630939855,51.35233889989674
School,Cotelands PRU,-0.04345532931252286,51.352062623885246
School,Grasmere Primary School,-0.08366642264150069,51.554992190333245
School,Stormont House School,-0.06067292108707525,51.55271668066488
School,Mossbourne Community Academy,-0.06192700981939316,51.55158174392987
School,Arnold House School Playing Fields,-0.29267616552842457,51.60891272486783
School,Holy Cross RC School,-0.19854020508994713,51.47572637195729
School,St John's Church of England Primary School,-0.055927290109561996,51.414895532943156
School,John Locke Academy,-0.4672917893719221,51.54589684527977
School,Green Lane Primary & Nursery School,-0.237449664983445,51.38726418483551
School,Harris Primary Academy Crystal Palace,-0.058324527155823626,51.41650620837982
School,Kensington Primary Academy,-0.2051208283403326,51.49623192289423
School,Bromley Beacon Academy,0.11834270342792787,51.37019529109039
